30,Tony Nik's,Restaurant,37.80002,-122.40894,,
31,OMG,Dance or Nightclub,37.781765,-122.409325,,
32,Terroir,Bar/Pub,37.776571,-122.408314,,
33,Michael Mina,Restaurant,37.79354,-122.3996,American,
33,Michael Mina,Restaurant,37.79354,-122.3996,Asian,
33,Michael Mina,Restaurant,37.79354,-122.3996,Japanese,
34,Dante's Weird Fish,Restaurant,37.762046,-122.419216,Grill,
34,Dante's Weird Fish,Restaurant,37.762046,-122.419216,Seafood,
34,Dante's Weird Fish,Restaurant,37.762046,-122.419216,Vegan,
34,Dante's Weird Fish,Restaurant,37.762046,-122.419216,Vegetarian,
35,83 Proof,Bar/Pub,37.790034,-122.397667,,
36,The Saloon,Theatre, Music & Culture,37.79855,-122.40704,,
37,Bourbon and Branch,Restaurant,37.78592,-122.41336,,
38,20 Spot,Restaurant,37.758339,-122.420357,American,
39,Cheese Plus,Food & Drink,37.79526,-122.42176,Sandwiches,
40,Frascati,Restaurant,37.79837,-122.41902,American,
40,Frascati,Restaurant,37.79837,-122.41902,Seafood,
41,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,North American,
41,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,Peruvian,
41,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,Seafood,
41,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,South American,
42,Slim's,Theatre, Music & Culture,37.77144,-122.41327,American,
43,Goat Hill Pizza,Restaurant,37.76235,-122.39778,Italian,
43,Goat Hill Pizza,Restaurant,37.76235,-122.39778,Pizza,
43,Goat Hill Pizza,Restaurant,37.76235,-122.39778,Sandwiches,
44,Swensen's,Snacks/Fast food,37.799059,-122.419155,Ice cream,
45,Tin Vietnamese Cuisine,Restaurant,37.78072,-122.40565,Asian,
45,Tin Vietnamese Cuisine,Restaurant,37.78072,-122.40565,Southeast Asian,
45,Tin Vietnamese Cuisine,Restaurant,37.78072,-122.40565,Vietnamese,
46,Waterbar,Restaurant,37.79048,-122.38933,American,
46,Waterbar,Restaurant,37.79048,-122.38933,Seafood,
47,State Bird Provisions,Restaurant,37.78366,-122.43307,American,
47,State Bird Provisions,Restaurant,37.78366,-122.43307,Tapas,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,American,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Barbecue,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Bohemian,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Burgers,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,German,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Grill,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Hot Dogs,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Lunch,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Polish,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Sandwiches,
48,Rosamunde Sausage Grill,Restaurant,37.772,-122.43117,Vegetarian,
49,Sentinel,Restaurant,37.788294,-122.401274,Lunch,
49,Sentinel,Restaurant,37.788294,-122.401274,Sandwiches,
50,Rotunda,Restaurant,37.78705,-122.40645,American,
50,Rotunda,Restaurant,37.78705,-122.40645,Ice cream,
50,Rotunda,Restaurant,37.78705,-122.40645,Sandwiches,
50,Rotunda,Restaurant,37.78705,-122.40645,Steak,
51,Butter,Dance or Nightclub,37.77101,-122.41334,American,
52,Burritt Room & Tavern,Restaurant,37.78985,-122.40705,American,
53,Bloodhound,Bar/Pub,37.775812,-122.408801,,
54,Cat Club,Theatre, Music & Culture,37.775417,-122.40998,,
55,Leopold's,Restaurant,37.79892,-122.42207,Austrian,
55,Leopold's,Restaurant,37.79892,-122.42207,German,
55,Leopold's,Restaurant,37.79892,-122.42207,International,
55,Leopold's,Restaurant,37.79892,-122.42207,Italian,
56,Sundance Saloon,Dance or Nightclub,37.739449,-122.404558,,
57,Punch Line,Theatre, Music & Culture,37.79551,-122.39994,,
58,Wayfare Tavern,Restaurant,37.794,-122.40232,American,
58,Wayfare Tavern,Restaurant,37.794,-122.40232,Burgers,
58,Wayfare Tavern,Restaurant,37.794,-122.40232,North American,
59,il Cane Rosso,Restaurant,37.79505,-122.39257,American,
59,il Cane Rosso,Restaurant,37.79505,-122.39257,Italian,
59,il Cane Rosso,Restaurant,37.79505,-122.39257,Sandwiches,
60,Barbacco,Restaurant,37.79358,-122.39932,Italian,
60,Barbacco,Restaurant,37.79358,-122.39932,Tapas,
61,Lardoise,Snacks/Fast food,37.7666,-122.4333,French,
62,Tony's Pizza Napoletana,Restaurant,37.80032,-122.40894,Italian,
62,Tony's Pizza Napoletana,Restaurant,37.80032,-122.40894,Pizza,
63,The Royale,Restaurant,37.78759,-122.41526,American,
63,The Royale,Restaurant,37.78759,-122.41526,Sandwiches,
64,Tommy's Joynt,Restaurant,37.78549,-122.4218,American,
64,Tommy's Joynt,Restaurant,37.78549,-122.4218,Barbecue,
64,Tommy's Joynt,Restaurant,37.78549,-122.4218,Breakfast,
64,Tommy's Joynt,Restaurant,37.78549,-122.4218,Sandwiches,
65,Rickhouse,Restaurant,37.790506,-122.403842,,
66,Frances,Restaurant,37.76287,-122.43224,American,
66,Frances,Restaurant,37.76287,-122.43224,Continental,
67,Tunnel Top,Theatre, Music & Culture,37.79021,-122.40731,,
68,Specs' Twelve Adler Museum Cafe,Restaurant,37.797722,-122.40601,,
69,Gitane,Snacks/Fast food,37.789972,-122.404081,African,
69,Gitane,Snacks/Fast food,37.789972,-122.404081,French,
69,Gitane,Snacks/Fast food,37.789972,-122.404081,Pizza,
69,Gitane,Snacks/Fast food,37.789972,-122.404081,Spanish,
70,Sons & Daughters,Restaurant,37.790263,-122.409056,American,
71,Boxed Foods,Restaurant,37.79046,-122.40398,American,
71,Boxed Foods,Restaurant,37.79046,-122.40398,Sandwiches,
72,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Asian,
72,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Grill,
72,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Japanese,
73,Four Barrel,Coffee/Tea,37.76701,-122.42177,,
74,Lefty ODoul's,Restaurant,37.78716,-122.4087,American,
74,Lefty ODoul's,Restaurant,37.78716,-122.4087,Irish,
74,Lefty ODoul's,Restaurant,37.78716,-122.4087,Sandwiches,
75,Biergarten,Restaurant,37.776023,-122.424073,German,
76,Ideale Restaurant,Restaurant,37.798999,-122.407403,Italian,
76,Ideale Restaurant,Restaurant,37.798999,-122.407403,Pizza,
76,Ideale Restaurant,Restaurant,37.798999,-122.407403,Seafood,
77,Asiasf,Restaurant,37.77503,-122.41281,Asian,
77,Asiasf,Restaurant,37.77503,-122.41281,Chinese,
77,Asiasf,Restaurant,37.77503,-122.41281,Japanese,
77,Asiasf,Restaurant,37.77503,-122.41281,Southeast Asian,
78,15 Romolo,Restaurant,37.79822,-122.40643,American,
78,15 Romolo,Restaurant,37.79822,-122.40643,Caucasian,
78,15 Romolo,Restaurant,37.79822,-122.40643,Spanish,
78,15 Romolo,Restaurant,37.79822,-122.40643,Tapas,
79,Cotogna,Restaurant,37.7975,-122.40336,Italian,
79,Cotogna,Restaurant,37.7975,-122.40336,Pizza,
80,Cantina,Restaurant,37.789269,-122.409943,,
81,Heart of the City Farmers Market,Sights & Museums,37.77904,-122.41437,,
82,Gary Danko,Restaurant,37.80587,-122.42058,American,
83,Hi-Lo Club,Restaurant,37.789921,-122.420822,,
84,Farm:Table,Restaurant,37.78757,-122.41427,American,
84,Farm:Table,Restaurant,37.78757,-122.41427,Breakfast,
85,Little Star Pizza,Restaurant,37.77753,-122.43798,Italian,
85,Little Star Pizza,Restaurant,37.77753,-122.43798,Pizza,
85,Little Star Pizza,Restaurant,37.77753,-122.43798,Vegetarian,
86,Ferry Plaza Wine Merchant,Shop,37.795419,-122.39383,,
87,Smitten Ice Cream,Snacks/Fast food,37.776056,-122.42408,Ice cream,
88,John's Grill,Restaurant,37.78538,-122.40718,American,
88,John's Grill,Restaurant,37.78538,-122.40718,Grill,
88,John's Grill,Restaurant,37.78538,-122.40718,Ice cream,
88,John's Grill,Restaurant,37.78538,-122.40718,Seafood,
88,John's Grill,Restaurant,37.78538,-122.40718,Steak,
88,John's Grill,Restaurant,37.78538,-122.40718,Vegetarian,
89,Basil Canteen,Restaurant,37.7719,-122.41369,Asian,
89,Basil Canteen,Restaurant,37.7719,-122.41369,Southeast Asian,
89,Basil Canteen,Restaurant,37.7719,-122.41369,Thai,
90,Starlight Room,Theatre, Music & Culture,37.788952,-122.40834,American,
91,Anchor Oyster Bar,Restaurant,37.759658,-122.434717,American,
91,Anchor Oyster Bar,Restaurant,37.759658,-122.434717,Lunch,
91,Anchor Oyster Bar,Restaurant,37.759658,-122.434717,Seafood,
91,Anchor Oyster Bar,Restaurant,37.759658,-122.434717,Soup,
92,Coi,Restaurant,37.798143,-122.4035,American,
92,Coi,Restaurant,37.798143,-122.4035,Asian,
92,Coi,Restaurant,37.798143,-122.4035,French,
92,Coi,Restaurant,37.798143,-122.4035,Japanese,
92,Coi,Restaurant,37.798143,-122.4035,Natural/Healthy,
92,Coi,Restaurant,37.798143,-122.4035,Seafood,
92,Coi,Restaurant,37.798143,-122.4035,Vegetarian,
93,Sweet Woodruff,Restaurant,37.78865,-122.4133,American,
93,Sweet Woodruff,Restaurant,37.78865,-122.4133,Sandwiches,
94,Li Po Cocktail Lounge,Restaurant,37.79536,-122.40632,Asian,
94,Li Po Cocktail Lounge,Restaurant,37.79536,-122.40632,Chinese,
95,Pause Wine Bar,Restaurant,37.77334,-122.42163,American,
96,Shalimar,Restaurant,37.78627,-122.4127,Asian,
96,Shalimar,Restaurant,37.78627,-122.4127,Indian,
96,Shalimar,Restaurant,37.78627,-122.4127,Pakistani,
97,Swan Oyster Depot,Snacks/Fast food,37.790836,-122.420901,Seafood,
97,Swan Oyster Depot,Snacks/Fast food,37.790836,-122.420901,Soup,
98,Edinburgh Castle,Restaurant,37.7861,-122.41892,,
99,Vesuvio Cafe,Restaurant,37.797377,-122.406162,,
100,Red Blossom Tea Company,Food & Drink,37.79477,-122.40639,,
101,Molinari Delicatessen,Snacks/Fast food,37.79838,-122.40782,Italian,
101,Molinari Delicatessen,Snacks/Fast food,37.79838,-122.40782,Sandwiches,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Asian,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Chinese,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Greek,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Japanese,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Mediterranean,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Mexican,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Seafood,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Southeast Asian,
102,Kokkari Restaurant,Restaurant,37.797,-122.39988,Thai,
103,Tony Nik's,Restaurant,37.80002,-122.40894,,
104,The Saloon,Theatre, Music & Culture,37.79855,-122.40704,,
105,Hog Island Oyster,Restaurant,37.795403,-122.393817,Seafood,
105,Hog Island Oyster,Restaurant,37.795403,-122.393817,Soup,
106,Frascati,Restaurant,37.79837,-122.41902,American,
106,Frascati,Restaurant,37.79837,-122.41902,Seafood,
107,Swensen's,Snacks/Fast food,37.799059,-122.419155,Ice cream,
108,Recchiuti Confections,Food & Drink,37.795403,-122.393817,,
109,Tony's Pizza Napoletana,Restaurant,37.80032,-122.40894,Italian,
109,Tony's Pizza Napoletana,Restaurant,37.80032,-122.40894,Pizza,
110,Benu,Restaurant,37.78561,-122.39906,American,
110,Benu,Restaurant,37.78561,-122.39906,Asian,
110,Benu,Restaurant,37.78561,-122.39906,French,
110,Benu,Restaurant,37.78561,-122.39906,North American,
111,Acquerello,Restaurant,37.79157,-122.42133,Italian,
111,Acquerello,Restaurant,37.79157,-122.42133,North American,
111,Acquerello,Restaurant,37.79157,-122.42133,Seafood,
112,Specs' Twelve Adler Museum Cafe,Restaurant,37.797722,-122.40601,,
113,Cheese Plus,Food & Drink,37.79526,-122.42176,Sandwiches,
114,Ideale Restaurant,Restaurant,37.798999,-122.407403,Italian,
114,Ideale Restaurant,Restaurant,37.798999,-122.407403,Pizza,
114,Ideale Restaurant,Restaurant,37.798999,-122.407403,Seafood,
115,Leopold's,Restaurant,37.79892,-122.42207,Austrian,
115,Leopold's,Restaurant,37.79892,-122.42207,German,
115,Leopold's,Restaurant,37.79892,-122.42207,International,
115,Leopold's,Restaurant,37.79892,-122.42207,Italian,
116,15 Romolo,Restaurant,37.79822,-122.40643,American,
116,15 Romolo,Restaurant,37.79822,-122.40643,Caucasian,
116,15 Romolo,Restaurant,37.79822,-122.40643,Spanish,
116,15 Romolo,Restaurant,37.79822,-122.40643,Tapas,
117,Gary Danko,Restaurant,37.80587,-122.42058,American,
118,Vesuvio Cafe,Restaurant,37.797377,-122.406162,,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,American,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,Breakfast,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,Burgers,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,Italian,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,Lunch,
119,Pat's Cafe,Restaurant,37.80402,-122.4146,Sandwiches,
120,Park Tavern,Restaurant,37.80113,-122.409,American,
120,Park Tavern,Restaurant,37.80113,-122.409,Breakfast,
120,Park Tavern,Restaurant,37.80113,-122.409,Burgers,
121,Saigon Sandwiches,Restaurant,37.782928,-122.417273,Asian,
121,Saigon Sandwiches,Restaurant,37.782928,-122.417273,Sandwiches,
121,Saigon Sandwiches,Restaurant,37.782928,-122.417273,Southeast Asian,
121,Saigon Sandwiches,Restaurant,37.782928,-122.417273,Vietnamese,
122,Cotogna,Restaurant,37.7975,-122.40336,Italian,
122,Cotogna,Restaurant,37.7975,-122.40336,Pizza,
123,Coi,Restaurant,37.798143,-122.4035,American,
123,Coi,Restaurant,37.798143,-122.4035,Asian,
123,Coi,Restaurant,37.798143,-122.4035,French,
123,Coi,Restaurant,37.798143,-122.4035,Japanese,
123,Coi,Restaurant,37.798143,-122.4035,Natural/Healthy,
123,Coi,Restaurant,37.798143,-122.4035,Seafood,
123,Coi,Restaurant,37.798143,-122.4035,Vegetarian,
124,City Beer Store,Shop,37.775772,-122.409319,American,
124,City Beer Store,Shop,37.775772,-122.409319,Asian,
124,City Beer Store,Shop,37.775772,-122.409319,Japanese,
125,Comstock Saloon,Restaurant,37.796645,-122.405088,American,
126,Mama's on Washington Square,Restaurant,37.80153,-122.40956,American,
126,Mama's on Washington Square,Restaurant,37.80153,-122.40956,Breakfast,
126,Mama's on Washington Square,Restaurant,37.80153,-122.40956,Brunch,
126,Mama's on Washington Square,Restaurant,37.80153,-122.40956,Lunch,
127,Li Po Cocktail Lounge,Restaurant,37.79536,-122.40632,Asian,
127,Li Po Cocktail Lounge,Restaurant,37.79536,-122.40632,Chinese,
128,Gangway,Restaurant,37.78581,-122.41828,,
129,Michael Mina,Restaurant,37.79354,-122.3996,American,
129,Michael Mina,Restaurant,37.79354,-122.3996,Asian,
129,Michael Mina,Restaurant,37.79354,-122.3996,Japanese,
130,Naked Lunch,Restaurant,37.79819,-122.40569,American,
130,Naked Lunch,Restaurant,37.79819,-122.40569,Lunch,
130,Naked Lunch,Restaurant,37.79819,-122.40569,Sandwiches,
131,Wayfare Tavern,Restaurant,37.794,-122.40232,American,
131,Wayfare Tavern,Restaurant,37.794,-122.40232,Burgers,
131,Wayfare Tavern,Restaurant,37.794,-122.40232,North American,
132,Punch Line,Theatre, Music & Culture,37.79551,-122.39994,,
133,Scoma's,Restaurant,37.80891,-122.41792,Italian,
133,Scoma's,Restaurant,37.80891,-122.41792,Lunch,
133,Scoma's,Restaurant,37.80891,-122.41792,Seafood,
133,Scoma's,Restaurant,37.80891,-122.41792,Steak,
134,Boulevard,Restaurant,37.79337,-122.39274,American,
134,Boulevard,Restaurant,37.79337,-122.39274,Continental,
134,Boulevard,Restaurant,37.79337,-122.39274,French,
134,Boulevard,Restaurant,37.79337,-122.39274,Ice cream,
134,Boulevard,Restaurant,37.79337,-122.39274,Lunch,
134,Boulevard,Restaurant,37.79337,-122.39274,Seafood,
135,Cafe Jacqueline,Restaurant,37.80047,-122.40731,French,
135,Cafe Jacqueline,Restaurant,37.80047,-122.40731,Seafood,
136,Réveille Coffee Co.,Restaurant,37.797261,-122.405444,,
137,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,North American,
137,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,Peruvian,
137,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,Seafood,
137,la mar cebicheria peruana,Restaurant,37.79718,-122.39541,South American,
138,Caffe Trieste,Coffee/Tea,37.79852,-122.40739,Italian,
139,Tosca Cafe,Restaurant,37.797571,-122.405934,Italian,
140,Forbes Island,Restaurant,37.8088,-122.41049,American,
140,Forbes Island,Restaurant,37.8088,-122.41049,French,
140,Forbes Island,Restaurant,37.8088,-122.41049,Grill,
140,Forbes Island,Restaurant,37.8088,-122.41049,Seafood,
141,Bocadillos,Restaurant,37.796036,-122.403229,American,
141,Bocadillos,Restaurant,37.796036,-122.403229,Burgers,
141,Bocadillos,Restaurant,37.796036,-122.403229,French,
141,Bocadillos,Restaurant,37.796036,-122.403229,Mexican,
141,Bocadillos,Restaurant,37.796036,-122.403229,Spanish,
141,Bocadillos,Restaurant,37.796036,-122.403229,Steak,
141,Bocadillos,Restaurant,37.796036,-122.403229,Tapas,
142,Bix,Restaurant,37.79679,-122.40288,American,
142,Bix,Restaurant,37.79679,-122.40288,Burgers,
142,Bix,Restaurant,37.79679,-122.40288,Lunch,
143,Buddha Lounge,Bar/Pub,37.79527,-122.40666,,
144,Gold Dust Lounge,Sights & Museums,37.80815,-122.41524,,
145,Greens Restaurant,Restaurant,37.80671,-122.43201,American,
145,Greens Restaurant,Restaurant,37.80671,-122.43201,Vegetarian,
146,Burritt Room & Tavern,Restaurant,37.78985,-122.40705,American,
147,Bourbon and Branch,Restaurant,37.78592,-122.41336,,
148,Za Pizza,Restaurant,37.79855,-122.41914,Italian,
148,Za Pizza,Restaurant,37.79855,-122.41914,Pizza,
149,Golden Star Vietnamese Restaurant,Restaurant,37.7945,-122.40602,Asian,
149,Golden Star Vietnamese Restaurant,Restaurant,37.7945,-122.40602,Southeast Asian,
149,Golden Star Vietnamese Restaurant,Restaurant,37.7945,-122.40602,Vietnamese,
150,Mario's Bohemian Cigar Store Cafe,Restaurant,37.80013,-122.40986,Italian,
150,Mario's Bohemian Cigar Store Cafe,Restaurant,37.80013,-122.40986,Lunch,
150,Mario's Bohemian Cigar Store Cafe,Restaurant,37.80013,-122.40986,Pizza,
150,Mario's Bohemian Cigar Store Cafe,Restaurant,37.80013,-122.40986,Sandwiches,
151,Warfield Theatre,Theatre, Music & Culture,37.78268,-122.41033,,
152,Barbacco,Restaurant,37.79358,-122.39932,Italian,
152,Barbacco,Restaurant,37.79358,-122.39932,Tapas,
153,State Bird Provisions,Restaurant,37.78366,-122.43307,American,
153,State Bird Provisions,Restaurant,37.78366,-122.43307,Tapas,
154,Sons & Daughters,Restaurant,37.790263,-122.409056,American,
155,Tunnel Top,Theatre, Music & Culture,37.79021,-122.40731,,
156,Hi-Lo Club,Restaurant,37.789921,-122.420822,,
157,In-N-Out Burger,Snacks/Fast food,37.807468,-122.417824,American,
157,In-N-Out Burger,Snacks/Fast food,37.807468,-122.417824,Burgers,
158,Lucca Delicatessen,Snacks/Fast food,37.80065,-122.43836,Italian,
158,Lucca Delicatessen,Snacks/Fast food,37.80065,-122.43836,Sandwiches,
159,Aunt Charlie's Lounge,Theatre, Music & Culture,37.782841,-122.411377,,
160,Swan Oyster Depot,Snacks/Fast food,37.790836,-122.420901,Seafood,
160,Swan Oyster Depot,Snacks/Fast food,37.790836,-122.420901,Soup,
161,The Royale,Restaurant,37.78759,-122.41526,American,
161,The Royale,Restaurant,37.78759,-122.41526,Sandwiches,
162,House of Nanking,Restaurant,37.79643,-122.40538,American,
162,House of Nanking,Restaurant,37.79643,-122.40538,Asian,
162,House of Nanking,Restaurant,37.79643,-122.40538,Barbecue,
162,House of Nanking,Restaurant,37.79643,-122.40538,Chinese,
162,House of Nanking,Restaurant,37.79643,-122.40538,Lunch,
162,House of Nanking,Restaurant,37.79643,-122.40538,Seafood,
163,Amelie wine bar,Restaurant,37.79312,-122.4209,French,
163,Amelie wine bar,Restaurant,37.79312,-122.4209,Tapas,
164,Buena Vista Cafe,Restaurant,37.80645,-122.42078,American,
164,Buena Vista Cafe,Restaurant,37.80645,-122.42078,Breakfast,
164,Buena Vista Cafe,Restaurant,37.80645,-122.42078,Burgers,
164,Buena Vista Cafe,Restaurant,37.80645,-122.42078,Seafood,
165,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Asian,
165,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Grill,
165,Muracci's Japanese Curry & Grill,Restaurant,37.79093,-122.40408,Japanese,
166,Blue Bottle Coffee,Restaurant,37.776235,-122.423196,Tapas,
167,Rickhouse,Restaurant,37.790506,-122.403842,,
168,Cantina,Restaurant,37.789269,-122.409943,,
169,Boxed Foods,Restaurant,37.79046,-122.40398,American,
169,Boxed Foods,Restaurant,37.79046,-122.40398,Sandwiches,
170,Tommy's Joynt,Restaurant,37.78549,-122.4218,American,
170,Tommy's Joynt,Restaurant,37.78549,-122.4218,Barbecue,
170,Tommy's Joynt,Restaurant,37.78549,-122.4218,Breakfast,
170,Tommy's Joynt,Restaurant,37.78549,-122.4218,Sandwiches,
171,83 Proof,Bar/Pub,37.790034,-122.397667,,
172,Dottie's True Blue Cafe,Restaurant,37.78167,-122.40998,American,
172,Dottie's True Blue Cafe,Restaurant,37.78167,-122.40998,Breakfast,
172,Dottie's True Blue Cafe,Restaurant,37.78167,-122.40998,Greek,
172,Dottie's True Blue Cafe,Restaurant,37.78167,-122.40998,Mexican,
173,Gitane,Snacks/Fast food,37.789972,-122.404081,African,
173,Gitane,Snacks/Fast food,37.789972,-122.404081,French,
173,Gitane,Snacks/Fast food,37.789972,-122.404081,Pizza,
173,Gitane,Snacks/Fast food,37.789972,-122.404081,Spanish,
174,Cabin,Bar/Pub,37.793091,-122.421028,,
175,Zarzuela,Restaurant,37.7994,-122.41888,French,
175,Zarzuela,Restaurant,37.7994,-122.41888,Spanish,
175,Zarzuela,Restaurant,37.7994,-122.41888,Tapas,
176,Tropisueno,Restaurant,37.78543,-122.40436,Mexican,
177,Rotunda,Restaurant,37.78705,-122.40645,American,
177,Rotunda,Restaurant,37.78705,-122.40645,Ice cream,
177,Rotunda,Restaurant,37.78705,-122.40645,Sandwiches,
177,Rotunda,Restaurant,37.78705,-122.40645,Steak,
